Date,A2A,CPR,ENEL,ENI,G,ISP,LDO,MB,MONC,PIRC,PRY,PST,SPM,TEN,TIT,TRN,UCG
2019-01-02 00:00:00+00:00,1.1668899059295654,7.1025919914245605,3.5600950717926025,9.496443748474121,9.837985038757324,1.2917494773864746,7.12200403213501,5.436535358428955,26.958120346069336,4.713368892669678,15.728137016296387,4.940672874450684,8.19636058807373,8.025044441223145,0.4657919406890869,4.006527900695801,8.020233154296875
2019-01-03 00:00:00+00:00,1.169073224067688,7.256786346435547,3.561495542526245,9.537795066833496,9.865114212036133,1.2883614301681519,6.960687637329102,5.432070255279541,25.710060119628906,4.621715068817139,14.980034828186035,4.9605207443237305,8.336298942565918,8.011552810668945,0.4752105176448822,4.074515342712402,7.906972408294678
2019-01-04 00:00:00+00:00,1.1865383386611938,7.536263942718506,3.610513687133789,9.882364273071289,9.990589141845703,1.3546292781829834,7.2462358474731445,5.755105972290039,26.828693389892578,4.830482006072998,15.43070125579834,5.021481990814209,8.876059532165527,8.313399314880371,0.4813944399356842,4.117205619812012,8.37807559967041
2019-01-07 00:00:00+00:00,1.1883575916290283,7.468803882598877,3.6091129779815674,9.795534133911133,9.960071563720703,1.3775317668914795,7.2462358474731445,5.744685173034668,27.559040069580078,4.7846550941467285,15.565896034240723,5.014392375946045,9.088464736938477,8.448301315307617,0.4794917106628418,4.098231792449951,8.5996732711792
2019-01-08 00:00:00+00:00,1.1898128986358643,7.415799140930176,3.6245179176330566,9.734888076782227,9.953286170959473,1.361608624458313,7.348217487335205,5.726821422576904,28.317121505737305,4.913649082183838,15.98050594329834,4.987456321716309,9.133444786071777,8.494674682617188,0.481584757566452,4.0919084548950195,8.45850658416748
2019-01-09 00:00:00+00:00,1.1949069499969482,7.232693672180176,3.6161158084869385,9.824478149414062,10.04485034942627,1.3595757484436035,7.457614421844482,5.697048664093018,28.992000579833984,5.063010215759277,16.611433029174805,5.037076950073242,9.445806503295898,8.747618675231934,0.4717855751514435,4.080840587615967,8.520882606506348
2019-01-10 00:00:00+00:00,1.154154896736145,7.3001532554626465,3.676337242126465,9.814828872680664,10.03128719329834,1.3694007396697998,7.377884864807129,5.700026512145996,28.529756546020508,5.090167045593262,16.710580825805664,5.103707790374756,9.350848197937012,8.768694877624512,0.4760667681694031,4.172544479370117,8.624296188354492
2019-01-11 00:00:00+00:00,1.159249186515808,7.468803882598877,3.641324281692505,9.765212059020996,10.11606502532959,1.362625002861023,7.370467185974121,5.771481037139893,28.17844581604004,5.142782211303711,16.40863609313965,5.1164679527282715,9.428314208984375,8.688597679138184,0.4762570261955261,4.188354969024658,8.693236351013184
2019-01-14 00:00:00+00:00,1.1494247913360596,7.425436496734619,3.648327112197876,9.730753898620605,10.139805793762207,1.3428393602371216,7.196172714233398,5.708958148956299,27.429611206054688,5.130900859832764,16.30498504638672,5.14056921005249,9.268383979797363,8.675950050354004,0.4772084653377533,4.197842121124268,8.527448654174805
2019-01-15 00:00:00+00:00,1.1519718170166016,7.439892292022705,3.655329704284668,9.820343017578125,10.160152435302734,1.3260353803634644,6.925457954406738,5.70151424407959,27.401874542236328,5.144479751586914,16.088665008544922,5.117884635925293,9.420816421508789,8.612714767456055,0.4779694974422455,4.226301670074463,8.258247375488281
2019-01-16 00:00:00+00:00,1.1490609645843506,7.3387017250061035,3.653928518295288,9.84101676940918,10.329713821411133,1.3754992485046387,7.066378116607666,5.832515239715576,27.706954956054688,5.108836650848389,16.42666244506836,5.212871074676514,9.64571762084961,8.646440505981445,0.49071791768074036,4.197842121124268,8.739198684692383
2019-01-17 00:00:00+00:00,1.1446946859359741,7.642272472381592,3.6693339347839355,9.798290252685547,10.350062370300293,1.3643189668655396,7.038564682006836,5.839958667755127,27.780916213989258,5.056221008300781,16.53031349182129,5.245477676391602,9.653213500976562,8.671733856201172,0.5008025169372559,4.204166412353516,8.688313484191895
2019-01-18 00:00:00+00:00,1.1559741497039795,7.695278167724609,3.716952085494995,10.067056655883789,10.42466926574707,1.381258487701416,7.318549633026123,5.863777160644531,28.04901695251465,5.135993480682373,16.778181076049805,5.377323627471924,10.035543441772461,8.983696937561035,0.464745432138443,4.218396186828613,8.755614280700684
2019-01-21 00:00:00+00:00,1.148333191871643,7.642272472381592,3.729898452758789,10.024330139160156,10.441625595092773,1.3815973997116089,7.494699478149414,5.880151748657227,28.280141830444336,5.176728248596191,16.77367401123047,5.387247085571289,9.895606994628906,8.912030220031738,0.4525678753852844,4.213653087615967,8.727707862854004
2019-01-22 00:00:00+00:00,1.1425117254257202,7.55072021484375,3.7212672233581543,9.976089477539062,10.387365341186523,1.3731275796890259,7.403842926025391,5.860799789428711,27.780916213989258,5.115626335144043,16.63396644592285,5.336210250854492,9.745673179626465,8.77291202545166,0.42431211471557617,4.204166412353516,8.540579795837402
2019-01-23 00:00:00+00:00,1.1414200067520142,7.5796308517456055,3.6924986839294434,9.865828514099121,10.431452751159668,1.3815973997116089,7.396426677703857,5.865265846252441,27.75318145751953,5.0816802978515625,16.51228904724121,5.385829925537109,9.745673179626465,8.853010177612305,0.42659538984298706,4.212072372436523,8.681746482849121
2019-01-24 00:00:00+00:00,1.1381453275680542,7.531445026397705,3.7255828380584717,9.93474006652832,10.411104202270508,1.3741439580917358,7.5837016105651855,5.8756866455078125,28.289386749267578,5.169939041137695,16.584396362304688,5.39858865737915,9.668207168579102,8.996344566345215,0.43087658286094666,4.20890998840332,8.749048233032227
2019-01-25 00:00:00+00:00,1.1268655061721802,7.507352352142334,3.734213352203369,10.042248725891113,10.482320785522461,1.3988758325576782,7.65230655670166,5.936720371246338,28.335609436035156,5.129204750061035,16.881832122802734,5.4524617195129395,9.910600662231445,9.304091453552246,0.4377264678478241,4.204166412353516,9.029739379882812
2019-01-28 00:00:00+00:00,1.1334151029586792,7.536263942718506,3.7140753269195557,9.945768356323242,10.468755722045898,1.386001706123352,7.6930999755859375,5.862288475036621,28.261648178100586,5.047734260559082,16.841272354125977,5.445372104644775,9.950582504272461,9.055363655090332,0.4366799592971802,4.218396186828613,8.799932479858398
2019-01-29 00:00:00+00:00,1.1494247913360596,7.7145514488220215,3.770174503326416,10.007791519165039,10.475537300109863,1.3880342245101929,7.711641311645508,5.817628860473633,28.62220001220703,4.932318687438965,17.08012580871582,5.428360939025879,10.04304027557373,9.13124942779541,0.4359188675880432,4.272153854370117,8.691596031188965
2019-01-30 00:00:00+00:00,1.1519718170166016,7.618180274963379,3.764421224594116,10.091867446899414,10.482320785522461,1.3965044021606445,7.74130916595459,5.829538345336914,30.323261260986328,4.998513221740723,16.787193298339844,5.4368672370910645,10.130502700805664,9.173406600952148,0.4404854476451874,4.257924556732178,8.624296188354492
2019-01-31 00:00:00+00:00,1.1585214138031006,7.560357570648193,3.787436008453369,10.203508377075195,10.373799324035645,1.351647973060608,7.84143590927124,5.653878211975098,30.41571617126465,4.840664863586426,16.881832122802734,5.326286792755127,10.372894287109375,9.245073318481445,0.4623669981956482,4.246856689453125,8.279586791992188
2019-02-01 00:00:00+00:00,1.1297765970230103,7.55072021484375,3.718390941619873,10.180078506469727,10.29580307006836,1.3298296928405762,7.924875736236572,5.493103981018066,31.01662826538086,4.835573196411133,17.098148345947266,5.208617687225342,10.235455513000488,9.232425689697266,0.46036913990974426,4.140921592712402,8.05306339263916
2019-02-04 00:00:00+00:00,1.1305043697357178,7.560357570648193,3.728459596633911,10.189725875854492,10.343279838562012,1.3291524648666382,8.021293640136719,5.458865165710449,31.01662826538086,4.901768207550049,16.931406021118164,5.330539703369141,10.297928810119629,9.304091453552246,0.4691217243671417,4.196260929107666,7.952933311462402
2019-02-05 00:00:00+00:00,1.1388729810714722,7.574812889099121,3.7212672233581543,10.295854568481445,10.39075756072998,1.3502929210662842,8.104732513427734,5.643457412719727,31.220020294189453,5.076588153839111,17.098148345947266,5.4184370040893555,10.357900619506836,9.41791820526123,0.4779694974422455,4.238950729370117,8.125288009643555
2019-02-06 00:00:00+00:00,1.1359621286392212,7.555538654327393,3.728459596633911,10.240721702575684,10.329713821411133,1.3826137781143188,8.184463500976562,5.764037609100342,31.626792907714844,5.13429594039917,17.233348846435547,5.448208332061768,10.382889747619629,9.476937294006348,0.4794917106628418,4.232626914978027,8.479846954345703
2019-02-07 00:00:00+00:00,1.1246825456619263,7.584449768066406,3.6910598278045654,10.016060829162598,10.20763111114502,1.344601035118103,7.906332969665527,5.744685173034668,30.859468460083008,4.925529956817627,16.237384796142578,5.283755779266357,9.750670433044434,9.240856170654297,0.46407946944236755,4.133017063140869,8.317339897155762
2019-02-08 00:00:00+00:00,1.11049222946167,7.603724479675293,3.6694836616516113,10.003657341003418,10.11606502532959,1.3385028839111328,7.928582668304443,5.769992351531982,31.06285285949707,4.767682075500488,16.219356536865234,5.30076789855957,9.713188171386719,9.030072212219238,0.4490478038787842,4.1266913414001465,8.401055335998535
2019-02-11 00:00:00+00:00,1.1232272386550903,7.7000956535339355,3.6968133449554443,10.096001625061035,10.166934967041016,1.3549004793167114,8.034274101257324,5.871220588684082,31.358692169189453,4.852545738220215,16.42666244506836,5.364563941955566,9.910600662231445,9.219778060913086,0.45694419741630554,4.1836113929748535,8.558636665344238
2019-02-12 00:00:00+00:00,1.1319597959518433,7.651909828186035,3.7385289669036865,10.169052124023438,10.22458553314209,1.3592370748519897,8.121420860290527,5.9009928703308105,32.13526153564453,5.149572372436523,16.250905990600586,5.443954944610596,10.098016738891602,9.438995361328125,0.4581809639930725,4.212072372436523,8.757255554199219
2019-02-13 00:00:00+00:00,1.1436030864715576,7.73382568359375,3.7514753341674805,10.237966537475586,10.302583694458008,1.3639801740646362,8.201151847839355,6.006686687469482,32.347900390625,5.169939041137695,16.8277530670166,5.4992451667785645,10.055535316467285,9.708803176879883,0.465696781873703,4.235788822174072,8.946023941040039
2019-02-14 00:00:00+00:00,1.1472418308258057,7.825379848480225,3.748598098754883,10.185588836669922,10.183892250061035,1.3443301916122437,8.134401321411133,5.969470977783203,32.0335693359375,5.078286170959473,16.836767196655273,5.434031009674072,10.195473670959473,9.72144889831543,0.45922747254371643,4.243694305419922,8.749048233032227
2019-02-15 00:00:00+00:00,1.1501524448394775,7.897656440734863,3.765859365463257,10.419900894165039,10.329713821411133,1.387018084526062,8.254923820495605,6.182347297668457,31.756223678588867,5.154663562774658,16.980976104736328,5.490739345550537,10.595295906066895,9.949098587036133,0.4886249005794525,4.231045246124268,9.211942672729492
2019-02-18 00:00:00+00:00,1.156701922416687,7.960299491882324,3.7716124057769775,10.458491325378418,10.380583763122559,1.399214506149292,8.280882835388184,6.1972336769104,32.24620819091797,5.103744983673096,17.035057067871094,5.510587215423584,10.747727394104004,10.00811767578125,0.5042273998260498,4.210490703582764,9.502483367919922
2019-02-19 00:00:00+00:00,1.1476056575775146,7.950662136077881,3.758667469024658,10.473653793334961,10.285629272460938,1.392777442932129,8.1585054397583,6.168949604034424,32.209224700927734,4.998513221740723,16.88633918762207,5.493575096130371,10.647773742675781,10.0713529586792,0.5101258754730225,4.204166412353516,9.369524002075195
2019-02-20 00:00:00+00:00,1.153791069984436,7.9795732498168945,3.7629830837249756,10.51086711883545,10.326323509216309,1.3934550285339355,8.267903327941895,6.191278457641602,32.08903884887695,5.190306663513184,17.017030715942383,5.477980136871338,10.570307731628418,10.117728233337402,0.5116481184959412,4.20890998840332,9.381014823913574
2019-02-21 00:00:00+00:00,1.161432147026062,8.018122673034668,3.7730517387390137,10.523273468017578,10.322932243347168,1.382274866104126,8.019439697265625,6.128756046295166,32.079795837402344,5.176728248596191,15.403658866882324,5.4992451667785645,10.60779094696045,10.286355972290039,0.5034663081169128,4.254762172698975,9.121663093566895
2019-02-22 00:00:00+00:00,1.154154896736145,7.9795732498168945,3.7960667610168457,10.535677909851074,10.370409965515137,1.3836300373077393,8.11956787109375,6.145130634307861,31.90414047241211,5.102047920227051,15.858826637268066,5.516258239746094,10.635278701782227,10.155668258666992,0.5116481184959412,4.299032688140869,9.143001556396484
2019-02-25 00:00:00+00:00,1.15561044216156,7.9795732498168945,3.787436008453369,10.483302116394043,10.47892951965332,1.412427544593811,8.223401069641113,6.222540855407715,32.40336608886719,5.141085624694824,16.237384796142578,5.538941383361816,10.695250511169434,10.138805389404297,0.5099356174468994,4.324331283569336,9.410560607910156
2019-02-26 00:00:00+00:00,1.1476056575775146,8.047033309936523,3.8205204010009766,10.481924057006836,10.526407241821289,1.4070067405700684,8.277174949645996,6.319302558898926,32.33864974975586,5.14787483215332,16.106693267822266,5.598484039306641,10.795207023620605,10.03341293334961,0.5036565661430359,4.314844131469727,9.412203788757324
2019-02-27 00:00:00+00:00,1.1352343559265137,7.92656946182251,3.8118906021118164,10.490193367004395,10.53318977355957,1.4442740678787231,8.288299560546875,6.38629150390625,31.626792907714844,4.939108371734619,16.30047607421875,5.5999016761779785,10.887665748596191,10.029197692871094,0.5053690075874329,4.276897430419922,9.614103317260742
2019-02-28 00:00:00+00:00,1.1337788105010986,8.080764770507812,3.8262746334075928,10.451601028442383,10.645099639892578,1.4696831703186035,8.219695091247559,6.566417217254639,31.17379379272461,5.006999492645264,16.178796768188477,5.621167182922363,11.407435417175293,9.890077590942383,0.5097453594207764,4.322750091552734,9.820928573608398
2019-03-01 00:00:00+00:00,1.1377813816070557,8.104857444763184,3.8219594955444336,10.363391876220703,10.70953369140625,1.4622299671173096,8.169631004333496,6.433928489685059,34.62213897705078,5.156361103057861,16.219356536865234,5.625420570373535,11.18503475189209,9.839489936828613,0.5063204169273376,4.308518886566162,9.835701942443848
